co1,score,co2,article_id,date
1241,3,117566,717643,2005-01-28
1241,14,1236,717706,2005-02-17
1241,18,1237,718019,2005-06-07
1241,20,22491,718023,2005-06-08
1241,16,31426,718023,2005-06-08
1241,7,107283,718561,2005-12-11
1241,3,117566,718561,2005-12-11
1241,3,1238,718753,2006-02-06
1241,5,6711,718753,2006-02-06
1241,1,66199,718753,2006-02-06
1241,7,107283,718840,2006-03-09
1241,3,117566,718840,2006-03-09
1241,6,22217,718851,2006-03-14
1241,1,42710,718851,2006-03-14
1241,2,205817,719007,2006-05-22
1241,1,420658,719007,2006-05-22
1241,18,1237,719203,2006-08-10
1241,13,10095,719203,2006-08-10
1241,6,22217,719203,2006-08-10
1241,6,14656,719533,2006-11-17
1241,6,14657,719533,2006-11-17
1241,6,14658,719533,2006-11-17
1241,12,9510,719554,2006-11-23
1241,4,42802,719554,2006-11-23
1241,22,42803,719554,2006-11-23
1241,10,42804,719554,2006-11-23
1241,18,1237,719796,2007-02-05
1241,5,8071,719796,2007-02-05
1241,1,19793,719796,2007-02-05
1241,22,42803,719957,2007-03-27
1241,10,42804,719957,2007-03-27
1241,23,37282,720391,1994-03-17
1241,32,38641,720391,1994-03-17
1241,2,112248,720391,1994-03-17
1241,1,37646,720577,1994-09-13
1241,5,6711,720808,1995-03-10
1241,1,88795,720808,1995-03-10
1241,7,390092,721279,1996-01-31
1241,23,37282,721379,1996-04-09
1241,32,38641,721379,1996-04-09
1241,7,390092,721694,1996-09-23
1241,18,1237,722303,1997-07-18
1241,3,1238,722303,1997-07-18
1241,2,27538,722303,1997-07-18
1241,1,142478,722303,1997-07-18
1241,3,4721,722366,1997-08-19
1241,32,38641,722366,1997-08-19
1241,2,202090,722366,1997-08-19
1241,8,65530,722753,1998-01-29
1241,3,421425,722753,1998-01-29
1241,8,65530,722906,1998-04-01
1241,3,421425,722906,1998-04-01
1241,23,37282,723048,1998-06-04
1241,32,38641,723048,1998-06-04
1241,1,390571,723177,1998-07-11
1241,8,65530,723389,1998-09-28
1241,1,103359,723389,1998-09-28
1241,3,421425,723389,1998-09-28
1241,14,1236,723808,1999-02-18
1241,14,1236,723889,1999-03-17
1241,16,31426,724000,1999-04-29
1241,9,55596,724000,1999-04-29
1241,14,1236,724529,1999-10-26
1241,8,65530,724529,1999-10-26
1241,3,66198,724651,1999-12-10
1241,32,38641,724658,1999-12-15
1241,7,72400,724658,1999-12-15
1248,5,1245,447,2007-04-03
1248,3,1246,447,2007-04-03
1248,4,1247,447,2007-04-03
1248,1,1249,447,2007-04-03
1248,14,1250,447,2007-04-03
1248,2,1251,447,2007-04-03
1248,3,1246,22671,2007-09-04
1248,4,1247,22671,2007-09-04
1248,14,1250,22671,2007-09-04
1248,1,47821,22671,2007-09-04
1248,4,1247,44692,2008-01-15
1248,18,78421,44692,2008-01-15
1248,4,1054,67215,2008-06-06
1248,18,78421,75621,2008-07-29
1248,6,112431,75621,2008-07-29
1248,5,1245,123456,2009-05-18
1248,4,1247,123456,2009-05-18
1248,14,1250,123456,2009-05-18
1248,6,112431,123456,2009-05-18
1248,5,154868,123456,2009-05-18
1248,14,1250,155404,2009-11-12
1248,4,119308,155404,2009-11-12
1248,18,78421,161262,2009-12-13
1248,6,112431,161262,2009-12-13
1248,5,154868,161262,2009-12-13
1248,18,78421,196012,2010-06-18
1248,6,112431,196012,2010-06-18
1248,5,154868,196012,2010-06-18
1248,5,1245,210789,2010-09-08
1248,14,1250,210789,2010-09-08
1248,4,119308,210789,2010-09-08
1248,18,78421,230218,2010-12-08
1248,6,112431,230218,2010-12-08
1248,5,154868,230218,2010-12-08
1248,14,1250,241168,2011-02-03
1248,4,119308,241168,2011-02-03
1248,1,244421,241168,2011-02-03
1248,14,1250,275547,2011-07-22
1248,1,8072,275547,2011-07-22
1248,14,1250,277592,2011-08-02
1248,4,119308,277592,2011-08-02
1248,18,78421,326417,2012-03-09
1248,6,112431,326417,2012-03-09
1248,5,154868,326417,2012-03-09
1248,1,344014,433602,2000-01-31
1248,6,32616,434919,2000-04-18
1248,4,344758,434919,2000-04-18
1248,14,1250,434921,2000-04-18
1248,18,78421,434921,2000-04-18
1248,4,344758,434921,2000-04-18
1248,18,78421,435268,2000-05-09
1248,1,345446,435753,2000-06-07
1248,14,1250,438443,2000-11-17
1248,4,344758,438443,2000-11-17
1248,18,78421,442810,2001-07-05
1248,14,1250,444226,2001-09-18
1248,4,344758,444226,2001-09-18
1248,18,78421,446980,2002-02-11
1248,1,69502,449575,2002-06-17
1248,1,352509,449575,2002-06-17
1248,18,78421,461020,2003-11-04
1248,2,74795,462632,2004-01-16
1248,18,78421,462632,2004-01-16
1248,18,78421,463358,2004-02-13
1248,4,7592,465854,2004-05-27
1248,18,78421,465854,2004-05-27
1248,4,1054,475141,2005-06-03
1248,18,78421,475141,2005-06-03
1248,2,74795,476335,2005-07-19
1248,18,78421,476335,2005-07-19
1248,4,1054,478516,2005-10-12
1248,14,1250,478516,2005-10-12
1248,2,1251,478516,2005-10-12
1248,5,1245,480299,2005-12-20
1248,14,1250,480299,2005-12-20
1248,18,78421,485660,2006-07-24
1248,4,1054,488222,2006-10-30
1248,5,1245,490560,2007-01-31
1248,3,1246,490560,2007-01-31
1248,14,1250,490560,2007-01-31
1248,4,7592,495016,1995-05-31
1248,1,370532,495016,1995-05-31
1248,4,7592,496501,1996-03-07
1248,4,7592,497035,1996-05-30
1248,1,93480,497035,1996-05-30
1248,6,32616,501341,1997-10-14
1248,3,49789,501341,1997-10-14
1248,6,32616,501787,1997-11-21
1248,6,32616,502958,1998-03-10
1248,18,78421,502958,1998-03-10
1248,6,32616,503428,1998-04-17
1248,3,49789,503428,1998-04-17
1248,6,32616,510893,1999-10-06
1248,3,49789,510893,1999-10-06
1398,12,1397,491,2007-04-04
1398,13,1399,491,2007-04-04
1398,1,2893,6268,2007-05-16
1398,1,16196,6268,2007-05-16
1398,5,16197,6268,2007-05-16
1398,12,1397,8506,2007-05-30
1398,13,1399,8506,2007-05-30
1398,5,16197,13141,2007-06-29
1398,2,30878,13141,2007-06-29
1398,2,30879,13141,2007-06-29
1398,8,41613,36609,2007-11-23
1398,8,41613,48539,2008-02-09
1398,29,102873,66018,2008-06-02
1398,29,102873,75493,2008-07-28
1398,5,112327,75493,2008-07-28
1398,1,112328,75493,2008-07-28
1398,1,116710,80651,2008-09-02
1398,29,102873,87244,2008-10-09
1398,1,122838,87244,2008-10-09
1398,4,122839,87244,2008-10-09
1398,8,41613,92687,2008-11-09
1398,13,31589,97245,2008-12-05
1398,29,102873,97245,2008-12-05
1398,3,131488,97245,2008-12-05
1398,3,131489,97245,2008-12-05
1398,1,81935,105605,2009-01-27
1398,5,112327,105605,2009-01-27
1398,2,139804,105605,2009-01-27
1398,2,139804,106709,2009-02-09
1398,29,102873,108017,2009-02-16
1398,29,102873,111519,2009-03-07
1398,2,145216,111519,2009-03-07
1398,13,1399,127703,2009-06-11
1398,1,158134,127703,2009-06-11
1398,29,102873,129273,2009-06-19
1398,2,159367,129273,2009-06-19
1398,29,102873,129665,2009-06-22
1398,4,122839,129665,2009-06-22
1398,8,41613,135087,2009-07-22
1398,4,119857,135087,2009-07-22
1398,3,119858,135087,2009-07-22
1398,3,119859,135087,2009-07-22
1398,3,119860,135087,2009-07-22
1398,2,163720,135087,2009-07-22
1398,8,41613,137735,2009-08-06
1398,4,119857,137735,2009-08-06
1398,3,119858,137735,2009-08-06
1398,3,119859,137735,2009-08-06
1398,3,119860,137735,2009-08-06
1398,2,163720,137735,2009-08-06
1398,1,165772,137735,2009-08-06
1398,1,165773,137735,2009-08-06
1398,13,31589,144070,2009-09-14
1398,29,102873,144070,2009-09-14
1398,4,122839,144070,2009-09-14
1398,2,170808,144070,2009-09-14
1398,3,170809,144070,2009-09-14
1398,8,41613,144322,2009-09-16
1398,8,41613,150935,2009-10-20
1398,4,119857,150935,2009-10-20
1398,2,175634,150935,2009-10-20
1398,5,112327,155784,2009-11-13
1398,1,179084,155784,2009-11-13
1398,12,1397,189889,2010-05-18
1398,29,102873,189889,2010-05-18
1398,13,31589,195347,2010-06-15
1398,29,102873,195347,2010-06-15
1398,4,122839,195347,2010-06-15
1398,2,170808,195347,2010-06-15
1398,3,170809,195347,2010-06-15
1398,13,31589,206200,2010-08-13
1398,29,102873,206200,2010-08-13
1398,3,131489,206200,2010-08-13
1398,2,3944,212478,2010-09-16
1398,29,102873,212478,2010-09-16
1398,1,116489,212478,2010-09-16
1398,8,41613,229995,2010-12-07
1398,4,119857,229995,2010-12-07
1398,3,119858,229995,2010-12-07
1398,3,119859,229995,2010-12-07
1398,3,119860,229995,2010-12-07
1398,13,1399,243462,2011-02-14
1398,1,156840,243462,2011-02-14
1398,2,217269,243462,2011-02-14
1398,13,1399,246625,2011-03-01
1398,29,102873,246625,2011-03-01
1398,2,145216,246625,2011-03-01
1398,13,31589,272455,2011-07-07
1398,29,102873,272455,2011-07-07
1398,3,131489,272455,2011-07-07
1398,13,1399,272541,2011-07-07
1398,1,265630,272541,2011-07-07
1398,13,31589,276868,2011-07-28
1398,29,102873,276868,2011-07-28
1398,3,170809,276868,2011-07-28
1398,3,269391,278050,2011-08-03
1398,2,269392,278050,2011-08-03
1398,12,1397,278059,2011-08-03
1398,3,269391,278059,2011-08-03
1398,2,269392,278059,2011-08-03
1398,29,102873,304653,2011-11-30
1398,5,112327,304653,2011-11-30
1398,2,175634,304653,2011-11-30
1398,1,287743,304653,2011-11-30
1398,1,287744,304653,2011-11-30
1398,5,112327,312620,2012-01-07
1398,1,293059,312620,2012-01-07
1398,29,102873,313719,2012-01-12
1398,2,159367,313719,2012-01-12
1398,1,293848,313719,2012-01-12
1398,13,1399,335161,2012-04-17
1398,2,217269,335161,2012-04-17
1398,1,308349,335161,2012-04-17
1398,2,3944,345577,2012-06-03
1398,29,102873,345577,2012-06-03
1398,1,149757,345577,2012-06-03
1398,2,147027,431675,1999-04-08
1398,1,342433,431675,1999-04-08
1398,2,342434,431675,1999-04-08
1398,13,31589,463903,2004-03-08
1398,29,102873,463903,2004-03-08
1398,6,358498,463903,2004-03-08
1398,8,358499,463903,2004-03-08
1398,12,1397,464622,2004-04-07
1398,13,1399,464622,2004-04-07
1398,29,102873,467809,2004-08-13
1398,8,358499,467809,2004-08-13
1398,29,102873,467819,2004-08-13
1398,8,358499,467819,2004-08-13
1398,12,1397,469958,2004-11-08
1398,13,1399,469958,2004-11-08
1398,1,26862,473153,2005-03-17
1398,29,102873,473153,2005-03-17
1398,1,362306,473153,2005-03-17
1398,13,31589,473694,2005-04-08
1398,29,102873,473694,2005-04-08
1398,6,358498,473694,2005-04-08
1398,8,358499,473694,2005-04-08
1398,12,1397,477645,2005-09-09
1398,13,1399,477645,2005-09-09
1398,13,31589,479927,2005-12-06
1398,29,102873,479927,2005-12-06
1398,3,131488,479927,2005-12-06
1398,6,358498,479927,2005-12-06
1398,8,358499,479927,2005-12-06
1398,12,1397,481165,2006-01-27
1398,13,1399,481165,2006-01-27
1398,13,31589,484871,2006-06-26
1398,29,102873,484871,2006-06-26
1398,3,131488,484871,2006-06-26
1398,6,358498,484871,2006-06-26
1398,8,358499,484871,2006-06-26
1398,1,11125,489136,2006-12-03
1398,1,115096,489136,2006-12-03
1398,1,167694,489136,2006-12-03
1398,5,16197,515122,2004-09-13
1398,1,377956,515122,2004-09-13
1398,1,377957,515122,2004-09-13
1398,1,377958,515122,2004-09-13
1398,1,377959,515122,2004-09-13
1398,2,30878,705553,2002-05-09
1398,2,30879,705553,2002-05-09
1398,1,415181,705553,2002-05-09
1398,3,415190,705576,2002-05-16
1398,2,282440,705743,2002-08-21
1398,1,282441,705743,2002-08-21
1398,5,16197,705797,2002-09-16
1398,2,282440,705797,2002-09-16
1398,3,415190,705797,2002-09-16
1398,1,366725,705890,2002-10-28
1398,1,415279,705890,2002-10-28
1398,2,342434,706177,2003-03-25
1398,1,415380,706177,2003-03-25
1398,12,1397,706728,2004-01-07
1398,13,1399,706728,2004-01-07
1398,12,1397,707543,2005-02-03
1398,1,320206,707543,2005-02-03
1398,13,31589,707611,2005-03-07
1398,29,102873,707611,2005-03-07
1398,6,358498,707611,2005-03-07
1398,8,358499,707611,2005-03-07
1398,13,31589,707821,2005-06-10
1398,29,102873,707821,2005-06-10
1398,6,358498,707821,2005-06-10
1398,8,358499,707821,2005-06-10
1398,13,31589,708572,2006-05-18
1398,29,102873,708572,2006-05-18
1398,1,416223,708572,2006-05-18
1398,1,416224,708572,2006-05-18
1398,1,416225,708572,2006-05-18
1398,12,1397,727724,2002-03-19
1398,1,103025,727724,2002-03-19
1398,2,147027,727724,2002-03-19
1398,3,269391,727724,2002-03-19
1398,1,423918,727724,2002-03-19
1398,1,423919,727724,2002-03-19
1398,1,423920,727724,2002-03-19
1398,1,423921,727724,2002-03-19
1398,5,16197,727849,2002-05-01
1398,3,415190,727849,2002-05-01
1398,12,1397,733240,2005-04-29
1398,13,1399,733240,2005-04-29
2078,12,1725,728,2007-04-05
2078,9,2079,728,2007-04-05
2078,1,37805,16866,2007-07-25
2078,6,37806,16866,2007-07-25
2078,4,8364,23647,2007-09-10
2078,5,49465,23647,2007-09-10
2078,12,1725,60574,2008-04-27
2078,9,2079,60574,2008-04-27
2078,6,37806,63915,2008-05-18
2078,1,74095,63915,2008-05-18
2078,6,3955,84426,2008-09-24
2078,4,3956,84426,2008-09-24
2078,2,120155,84426,2008-09-24
2078,6,37806,100427,2008-12-22
2078,12,1725,113480,2009-03-19
2078,9,2079,113480,2009-03-19
2078,12,1725,129655,2009-06-22
2078,9,2079,129655,2009-06-22
2078,6,3955,140390,2009-08-25
2078,4,3956,140390,2009-08-25
2078,12,1725,157608,2009-11-24
2078,9,2079,157608,2009-11-24
2078,3,27553,161964,2009-12-16
2078,2,40598,161964,2009-12-16
2078,12,1725,180268,2010-03-29
2078,9,2079,180268,2010-03-29
2078,3,69775,200706,2010-07-14
2078,1,215023,200706,2010-07-14
2078,1,215024,200706,2010-07-14
2078,6,37806,213928,2010-09-23
2078,3,41536,213928,2010-09-23
2078,12,1725,221067,2010-10-27
2078,9,2079,221067,2010-10-27
2078,2,31858,255713,2011-04-15
2078,3,35216,255713,2011-04-15
2078,4,3956,282615,2011-08-29
2078,1,29286,282615,2011-08-29
2078,1,88491,282615,2011-08-29
2078,1,254290,282615,2011-08-29
2078,6,520,292933,2011-10-12
2078,1,198042,292933,2011-10-12
2078,2,31858,303123,2011-11-24
2078,3,27553,315666,2012-01-23
2078,2,40598,315666,2012-01-23
2078,6,3955,327217,2012-03-13
2078,4,3956,327217,2012-03-13
2078,4,8364,329326,2012-03-22
2078,3,35216,329326,2012-03-22
2078,1,62453,329326,2012-03-22
2078,1,304482,329326,2012-03-22
2078,3,41536,333429,2012-04-10
2078,1,216613,333429,2012-04-10
2078,1,281942,333429,2012-04-10
2078,1,307193,333429,2012-04-10
2078,1,307194,333429,2012-04-10
2078,1,3669,341916,2012-05-17
2078,1,33514,341916,2012-05-17
2078,6,37806,341916,2012-05-17
2078,3,41536,341916,2012-05-17
2078,1,268138,341916,2012-05-17
2078,6,520,436079,2000-06-27
2078,12,1725,436122,2000-06-29
2078,1,6546,439648,2001-01-31
2078,12,1725,439800,2001-02-07
2078,4,27531,441393,2001-04-28
2078,6,3955,442606,2001-06-27
2078,2,28123,442606,2001-06-27
2078,3,69775,442606,2001-06-27
2078,1,35518,442690,2001-06-29
2078,1,67512,442690,2001-06-29
2078,5,49465,443065,2001-07-17
2078,6,520,443156,2001-07-21
2078,1,348291,445520,2001-11-21
2078,12,1725,446218,2002-01-02
2078,2,8457,449036,2002-05-21
2078,2,36420,449036,2002-05-21
2078,4,27531,450475,2002-07-25
2078,5,49465,450746,2002-08-07
2078,12,1725,451978,2002-10-03
2078,9,2079,451978,2002-10-03
2078,6,3955,456131,2003-04-10
2078,2,28123,456131,2003-04-10
2078,3,69775,456131,2003-04-10
2078,1,13257,458385,2003-07-14
2078,1,56010,458385,2003-07-14
2078,1,94715,458385,2003-07-14
2078,4,8364,462715,2004-01-20
2078,5,49465,462715,2004-01-20
2078,2,98966,462715,2004-01-20
2078,12,1725,464114,2004-03-17
2078,9,2079,464114,2004-03-17
2078,4,8364,465463,2004-05-12
2078,5,49465,465463,2004-05-12
2078,2,98966,465463,2004-05-12
2078,2,59613,466359,2004-06-20
2078,2,359473,466359,2004-06-20
2078,6,520,468000,2004-08-24
2078,2,8457,468000,2004-08-24
2078,6,520,468183,2004-08-31
2078,6,3955,470234,2004-11-18
2078,1,36423,470234,2004-11-18
2078,2,59613,473337,2005-03-24
2078,2,359473,473337,2005-03-24
2078,3,27553,474249,2005-04-28
2078,4,27531,475367,2005-06-13
2078,2,38326,475367,2005-06-13
2078,2,83236,480868,2006-01-16
2078,2,83236,489562,2006-12-19
2078,1,16051,489676,2006-12-27
2078,4,27531,489676,2006-12-27
2078,1,28897,489676,2006-12-27
2078,2,38326,489676,2006-12-27
2078,1,46261,491413,2007-03-06
2078,1,348742,491413,2007-03-06
2078,1,12240,491437,2007-03-07
2078,6,37806,491585,2007-03-13
2078,8,27761,492814,1993-10-31
2078,6,2124,492960,1993-12-20
2078,2,2173,492960,1993-12-20
2078,8,27761,492974,1993-12-27
2078,1,77145,492974,1993-12-27
2078,1,209585,492974,1993-12-27
2078,6,2124,493390,1994-05-09
2078,2,2173,493390,1994-05-09
2078,8,27761,493515,1994-06-14
2078,8,27761,494655,1995-03-17
2078,6,2124,495890,1995-11-16
2078,3,35216,495890,1995-11-16
2078,8,27761,496298,1996-02-04
2078,2,36420,497418,1996-07-21
2078,8,27761,497489,1996-07-30
2078,8,27761,499106,1997-02-22
2078,8,27761,500734,1997-08-14
2078,6,520,504592,1998-07-16
2078,1,8363,504592,1998-07-16
2078,2,120155,504640,1998-07-21
2078,1,342315,504640,1998-07-21
2078,3,370636,504640,1998-07-21
2078,6,2124,507295,1999-02-08
2078,3,371642,507295,1999-02-08
2078,6,2124,507454,1999-02-18
2078,3,371642,507454,1999-02-18
2078,6,2124,508607,1999-05-11
2078,3,371642,508607,1999-05-11
2078,3,370636,509569,1999-07-14
2078,3,370636,510909,1999-10-07
2078,1,59,511276,1999-10-27
2078,1,38292,511276,1999-10-27
2078,1,62496,511276,1999-10-27
2271,16,2270,793,2007-04-06
2271,3,3757,1311,2007-04-10
2271,16,2270,4999,2007-05-07
2271,16,2270,5009,2007-05-07
2271,1,8535,5009,2007-05-07
2271,13,13290,5009,2007-05-07
2271,16,2270,19669,2007-08-14
2271,13,13290,19669,2007-08-14
2271,16,2270,34490,2007-11-10
2271,13,13290,34490,2007-11-10
2271,10,36223,41860,2007-12-23
2271,10,36223,55961,2008-03-28
2271,5,89785,55961,2008-03-28
2271,1,91768,55961,2008-03-28
2271,3,91769,55961,2008-03-28
2271,3,91770,55961,2008-03-28
2271,13,13290,56900,2008-04-03
2271,10,36223,56900,2008-04-03
2271,1,92837,56900,2008-04-03
2271,10,36223,78188,2008-08-14
2271,5,89785,85172,2008-09-28
2271,7,89787,85172,2008-09-28
2271,3,91770,85172,2008-09-28
2271,16,2270,90957,2008-10-29
2271,13,13290,90957,2008-10-29
2271,3,3757,97504,2008-12-07
2271,3,52586,97504,2008-12-07
2271,5,89785,101051,2008-12-29
2271,7,89787,101051,2008-12-29
2271,3,91770,101051,2008-12-29
2271,3,3757,103919,2009-01-17
2271,3,52586,103919,2009-01-17
2271,1,138510,103919,2009-01-17
2271,16,2270,110148,2009-03-01
2271,2,33571,110148,2009-03-01
2271,2,153070,121020,2009-05-04
2271,1,153071,121020,2009-05-04
2271,4,153072,121020,2009-05-04
2271,1,153073,121020,2009-05-04
2271,1,153074,121020,2009-05-04
2271,1,153075,121020,2009-05-04
2271,1,153076,121020,2009-05-04
2271,9,155824,124741,2009-05-26
2271,2,21169,132941,2009-07-10
2271,13,13290,132949,2009-07-10
2271,1,67548,132949,2009-07-10
2271,1,72038,132949,2009-07-10
2271,1,162174,132949,2009-07-10
2271,1,3274,146563,2009-09-28
2271,2,21169,146563,2009-09-28
2271,1,13646,158790,2009-12-01
2271,3,181810,158790,2009-12-01
2271,11,3511,164471,2009-12-31
2271,13,13290,176838,2010-03-09
2271,4,153072,176838,2010-03-09
2271,16,2270,184054,2010-04-18
2271,2,33571,184054,2010-04-18
2271,1,61647,184054,2010-04-18
2271,1,61648,184054,2010-04-18
2271,13,13290,209458,2010-09-01
2271,9,155824,211279,2010-09-10
2271,2,100925,219216,2010-10-19
2271,3,181810,219216,2010-10-19
2271,1,71704,221377,2010-10-28
2271,4,153072,222465,2010-11-02
2271,4,145723,250668,2011-03-22
2271,2,250850,250668,2011-03-22
2271,1,19701,262558,2011-05-21
2271,1,90418,262558,2011-05-21
2271,2,100925,262558,2011-05-21
2271,3,181810,262558,2011-05-21
2271,3,3388,266159,2011-06-07
2271,13,13290,266159,2011-06-07
2271,4,145723,266159,2011-06-07
2271,3,3388,278313,2011-08-04
2271,13,13290,278313,2011-08-04
2271,1,269552,278313,2011-08-04
2271,5,89785,285468,2011-09-09
2271,5,89786,285468,2011-09-09
2271,7,89787,285468,2011-09-09
2271,2,28371,286015,2011-09-12
2271,1,253615,286015,2011-09-12
2271,4,145723,291980,2011-10-07
2271,2,250850,291980,2011-10-07
2271,3,3388,295450,2011-10-23
2271,13,13290,295450,2011-10-23
2271,1,71694,295450,2011-10-23
2271,13,13290,315655,2012-01-23
2271,4,153072,315655,2012-01-23
2271,2,28371,346469,2012-06-06
2271,4,145723,346469,2012-06-06
2271,9,155824,392468,2005-04-20
2271,11,3511,392826,2005-05-06
2271,1,166385,396422,2005-09-30
2271,16,2270,399231,2006-01-19
2271,11,3511,403494,2006-07-17
2271,10,36223,403494,2006-07-17
2271,1,335372,403677,2006-07-25
2271,16,2270,407454,2006-12-07
2271,16,2270,410312,2007-03-22
2271,13,13290,410312,2007-03-22
2271,3,72127,410312,2007-03-22
2271,5,89786,521008,2000-07-04
2271,2,381339,521081,2000-07-28
2271,2,381339,521082,2000-07-28
2271,2,44501,523648,2002-07-30
2271,9,155824,523648,2002-07-30
2271,3,91769,524612,2003-04-08
2271,2,130615,524612,2003-04-08
2271,10,36223,525140,2003-08-30
2271,7,89787,525140,2003-08-30
2271,9,155824,525140,2003-08-30
2271,3,52586,526307,2004-06-07
2271,9,155824,526307,2004-06-07
2271,5,89785,526308,2004-06-07
2271,5,89786,526308,2004-06-07
2271,7,89787,526308,2004-06-07
2271,1,382833,527631,2005-04-20
2271,3,91769,527747,2005-05-12
2271,2,130615,527747,2005-05-12
2271,9,155824,527858,2005-06-01
2271,16,2270,529042,2006-02-14
2271,2,153070,529108,2006-02-28
2271,16,2270,529157,2006-03-13
2271,3,72127,529157,2006-03-13
2271,2,1888,530227,2006-10-30
2271,16,2270,530227,2006-10-30
2271,2,1888,530391,2006-11-29
2271,16,2270,530391,2006-11-29
2271,1,383815,532144,1994-11-08
2271,4,3148,532145,1994-11-08
2271,4,3148,532399,1995-03-22
2271,1,3222,532492,1995-05-11
2271,4,3148,532532,1995-05-31
2271,4,3148,532533,1995-05-31
2271,1,384128,533558,1996-08-26
2271,10,36223,533974,1997-02-26
2271,5,89786,533974,1997-02-26
2271,10,36223,534309,1997-06-23
2271,7,89787,534309,1997-06-23
2271,2,382814,534310,1997-06-23
2271,2,44501,535045,1998-02-26
2271,9,155824,535090,1998-03-11
2271,2,382814,535091,1998-03-11
2271,10,36223,535873,1998-11-17
2271,5,89786,535873,1998-11-17
2271,1,112040,536161,1999-02-22
2271,9,155824,536161,1999-02-22
